STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
RI,1984Q3,69814.0333041283,66323.3316389219,3490.70166520642,5%,0.419141133339508,0.0312245328856905
RI,1984Q4,71911.1795209221,68315.620544876,3595.55897604611,5%,0.431731728675211,0.0453761282140346
RI,1985Q1,74372.1435911488,70056.367816725,4315.77577442379,5.80294659536668%,0.446506570074349,0.0698034936119971
RI,1985Q2,77313.9651977958,70575.3733029942,6738.59189480162,8.71587930791284%,0.464168326370841,0.109169070438582
RI,1985Q3,80808.0826007156,71043.429720297,9764.65288041856,12.0837576714536%,0.485145890034886,0.15852749013419
RI,1985Q4,84968.6477226439,71429.2130971929,13539.434625451,15.9346241094088%,0.510124592711196,0.220343035604671
RI,1986Q1,89882.3365764668,71721.4311850243,18160.9053914424,20.2051994676308%,0.539624809467005,0.296365722101039
RI,1986Q2,95726.7735084646,71972.7201525277,23754.0533559369,24.8144301592244%,0.57471294008306,0.388699868601597
RI,1986Q3,102552.402362958,72259.9404846898,30292.4618782686,29.53851999591%,0.615691833271547,0.497072432038665
RI,1986Q4,110172.14066208,72657.1758427006,37514.9648193797,34.0512261937848%,0.661438305653849,0.617313822801431
RI,1987Q1,118161.372852461,73228.8929570745,44932.4798953864,38.0263692023028%,0.709403101215812,0.741600399780482
RI,1987Q2,126076.521036033,73933.0552840843,52143.465751949,41.3585855030423%,0.756923120088815,0.86294240404678
RI,1987Q3,133506.195280136,74741.146432298,58765.0488478376,44.0167205158765%,0.801528508656621,0.975062485360461
RI,1987Q4,140014.751702827,75614.1561159846,64400.5955868425,45.99557889695%,0.840603800346577,1.07126218220988
RI,1988Q1,145396.686080284,76520.9391754347,68875.7469048489,47.3709193528784%,0.872915213507583,1.14859513806191
RI,1988Q2,149632.032851843,77417.5563037247,72214.4765481179,48.2613750356654%,0.898342881297292,1.20706922712587
RI,1988Q3,152926.438884198,78283.0035766678,74643.4353075299,48.8100264755743%,0.91812144174898,1.25042812143742
RI,1988Q4,155545.00166306,79090.9699370622,76454.0317259974,49.1523552081806%,0.933842455403522,1.28345193234917
RI,1989Q1,157700.940606032,79877.9475673393,77822.993038693,49.3484647203913%,0.946786023468582,1.31011442949807
RI,1989Q2,159493.391747234,80457.0234210128,79036.3683262209,49.5546351233651%,0.957547326994851,1.33261878072823
RI,1989Q3,160895.321423839,80855.4691264988,80039.8522973405,49.7465380528344%,0.965964064514585,1.35105549418408
RI,1989Q4,161715.44601078,81037.4787428326,80677.9672679473,49.8888444227952%,0.970887830304658,1.36276223099469
RI,1990Q1,161881.629290421,80911.7157080258,80969.9135823952,50.0179754412605%,0.971885541579516,1.36610456662657
RI,1990Q2,161511.1,81009.0552550192,80502.0447449807,49.8430415896992%,0.969661002194346,1.35873057096211
RI,1990Q3,159815.507429809,81528.7120393354,78286.7953904733,48.9857315159838%,0.959481206558474,1.32202114564311
RI,1990Q4,157879.703483388,82784.7587062704,75094.9447771179,47.5646603839861%,0.947859258625869,1.26894285396397
RI,1991Q1,155874.839061647,84964.5225237982,70910.3165378485,45.4918298326546%,0.935822693681109,1.19942987664921
RI,1991Q2,153877.782685392,87634.9524206688,66242.8302647236,43.0489893399094%,0.923833005744878,1.12141644351013
RI,1991Q3,152090.393403197,90271.4561235647,61818.9372796323,40.6461814558847%,0.913102092001581,1.04745246062594
RI,1991Q4,150636.35495061,92334.1132796443,58302.2416709655,38.703964716938%,0.904372510052322,0.988791203534268
RI,1992Q1,149441.098376274,93551.6930292789,55889.4053469953,37.3989524663909%,0.897196571756133,0.950814197143293
RI,1992Q2,148412.226715678,93854.859637788,54557.3670778903,36.7606957224683%,0.891019555281459,0.928329366873382
RI,1992Q3,147529.049076893,93726.8192858458,53802.2297910475,36.4689057020935%,0.885717239128947,0.914923732897126
RI,1992Q4,146666.355126558,93533.9310847427,53132.4240418152,36.2267297063239%,0.880537900492351,0.902267126938941
RI,1993Q1,145723.712363655,93401.3564387703,52322.3559248851,35.9051763616302%,0.874878574748255,0.883896349849291
RI,1993Q2,144833.862671506,93651.7943102882,51182.0683612177,35.3384681021057%,0.869536201720691,0.863117674892365
RI,1993Q3,144063.796445717,93987.0137788898,50076.782666827,34.7601437018189%,0.864912970325111,0.843352562356042
RI,1993Q4,143451.861259532,94266.8207821798,49185.0404773521,34.2867914333763%,0.861239107129864,0.827575169987907
RI,1994Q1,142992.732522942,94397.1004516143,48595.632071328,33.9846866437993%,0.858482644999039,0.817084343304952
RI,1994Q2,142580.794483703,94537.9949361443,48042.7995475587,33.695140864887%,0.856009500726164,0.807781619522772
RI,1994Q3,142104.996989142,94871.7771203779,47233.2198687638,33.2382540160589%,0.853152964702213,0.794553711709869
RI,1994Q4,141590.411310637,95589.9962397601,46000.415070877,32.4883688415567%,0.850063556824157,0.774571838159025
RI,1995Q1,141113.523089567,96884.2660851046,44229.2570044624,31.3430322169686%,0.847200472427001,0.747147924288272
RI,1995Q2,140612.137583382,98378.0024765411,42234.1351068407,30.0359100094017%,0.844190314162873,0.714351599509727
RI,1995Q3,140102.834325626,99878.9439831067,40223.8903425193,28.7102616703893%,0.84113262024997,0.681074165146484
RI,1995Q4,139610.675338594,101118.393159292,38492.2821793025,27.5711596451691%,0.838177855056715,0.652313313582191
RI,1996Q1,139114.188088382,101862.536267408,37251.6518209748,26.7777516677939%,0.835197104355265,0.631088770758631
RI,1996Q2,138667.170929999,102284.239173838,36382.9317561608,26.237595756913%,0.832513356267388,0.616885626817232
RI,1996Q3,138293.717442835,102505.058491594,35788.6589512415,25.8787308729588%,0.830271260939969,0.607426257427709
RI,1996Q4,138024.918261435,102682.465660893,35342.4526005423,25.6058493246846%,0.82865747660177,0.60057206061117
RI,1997Q1,137985.496178543,102940.269817796,35045.2263607471,25.3977608743756%,0.828420799021058,0.596296196693673
RI,1997Q2,138177.669323965,103287.614941276,34890.0543826895,25.2501395872352%,0.829574545139961,0.594603774175939
RI,1997Q3,138662.095771398,103693.259323389,34968.8364480087,25.2187421901219%,0.832482886637895,0.597026766778835
RI,1997Q4,139516.702459283,104129.137828571,35387.5646307126,25.3643929414402%,0.837613671936597,0.605403010897396
RI,1998Q1,140721.556675693,104589.275700898,36132.2809747944,25.6764363814315%,0.844847231407009,0.619902231087757
RI,1998Q2,142234.453965241,104996.960418298,37237.4935469425,26.1803610228241%,0.853930182993619,0.640294756402712
RI,1998Q3,144003.598799873,105348.064797221,38655.5340026513,26.8434499726443%,0.864551562907299,0.666156702864842
RI,1998Q4,146050.828552576,105617.187562093,40433.6409904836,27.6846365003182%,0.876842475753094,0.698338372414661
RI,1999Q1,148420.405332818,105826.239288713,42594.1660441058,28.6983221401346%,0.891068657083703,0.737625275906053
RI,1999Q2,151149.216250379,106032.008468377,45117.207782002,29.8494487111765%,0.907451565311808,0.78286185502328
RI,1999Q3,154341.500591657,106388.195464445,47953.3051272118,31.0696118305098%,0.92661701978307,0.833535535403881
RI,1999Q4,157947.478881362,107027.506442411,50919.9724389515,32.2385471421159%,0.948266160444526,0.886463350030135
RI,2000Q1,161998.925375094,107922.915747972,54076.0096271226,33.3804742851932%,0.972589749767172,0.940798583814354
RI,2000Q2,166564.5,109193.433845129,57371.0661548712,34.4437537139493%,1,1
RI,2000Q3,171520.765620952,110551.119852067,60969.6457688846,35.5465098048961%,1.02975583405199,1.06535738940809
RI,2000Q4,176850.739657126,111810.607241872,65040.1324152543,36.7768506602531%,1.06175529393794,1.13995775932441
RI,2001Q1,182652.776071687,113052.7089271,69600.0671445872,38.1051241823287%,1.09658886540462,1.22788651034118
RI,2001Q2,189088.414689605,113911.208215254,75177.2064743514,39.7577009663746%,1.13522638190974,1.33036391509983
RI,2001Q3,196243.700608132,114759.540018676,81484.1605894559,41.5219241876034%,1.17818443070481,1.44556780526696
RI,2001Q4,204141.241099572,115770.091433037,88371.1496665344,43.2892193613297%,1.22559873862421,1.57072390699103
RI,2002Q1,212729.686683119,116887.650596193,95842.0360869255,45.0534373369766%,1.27716101980385,1.70299503392
RI,2002Q2,221876.108653246,118290.855615449,103585.253037797,46.686077949782%,1.33207321279892,1.84309152501825
RI,2002Q3,231392.322914726,119568.222552287,111824.10036244,48.3266250815285%,1.38920552047241,1.99251106331921
RI,2002Q4,241081.43555651,120460.293485067,120621.142071443,50.0333598035046%,1.44737585473801,2.15243463351335
RI,2003Q1,250914.694022523,120994.227074371,129920.466948153,51.7787399635075%,1.50641159444253,2.32456047648391
RI,2003Q2,260937.589719552,121255.825782908,139681.763936644,53.5307174741553%,1.5665858554467,2.50205768424501
RI,2003Q3,271169.553755078,121969.842292451,149199.711462626,55.0208197773503%,1.62801529590686,2.67454524912982
RI,2003Q4,281688.535108239,123716.570332009,157971.96477623,56.080367174166%,1.69116789657003,2.83282322473248
RI,2004Q1,292327.233424633,126799.037227521,165528.196197111,56.624281719475%,1.75503923960167,2.96731780365926
RI,2004Q2,302766.884550682,130803.244164159,171963.640386524,56.7973742048191%,1.81771556694663,3.08189577250852
RI,2004Q3,312674.079416942,134911.081878123,177762.99753882,56.8524892982183%,1.87719519715751,3.18425182465828
RI,2004Q4,321515.446203146,138357.575619048,183157.870584098,56.9670517379659%,1.93027593636787,3.27847070323573
RI,2005Q1,328975.04116652,140456.719306564,188518.321859956,57.3047490750315%,1.97506095936721,3.36854464654757
RI,2005Q2,334559.868228196,141895.182594728,192664.685633468,57.5875064316008%,2.00859047533055,3.4394689308891
RI,2005Q3,338262.219414061,143097.592291014,195164.627123047,57.6962533566746%,2.0308182080459,3.48111657129737
RI,2005Q4,340145.43831223,144627.114459226,195518.323853005,57.4808013957641%,2.04212445216256,3.48466422721647
RI,2006Q1,340454.063843232,146825.494461752,193628.56938148,56.8736255328236%,2.04397734116953,3.44777979297646
RI,2006Q2,339250.455973905,149442.748631357,189807.707342548,55.9491384610396%,2.03675126436849,3.37776107003628
RI,2006Q3,336655.956502674,151918.943036865,184737.013465809,54.8741259132724%,2.02117471911886,3.28605508186605
RI,2006Q4,332917.223834999,153732.830467639,179184.39336736,53.8225061783429%,1.9987285636195,3.18630891887305
RI,2007Q1,328201.561693306,154639.35911176,173562.202581546,52.8828082615079%,1.97041723592546,3.08706978861153
RI,2007Q2,322797.026342346,154979.278989272,167817.747353074,51.9886286607527%,1.93797013374606,2.98435017097998
RI,2007Q3,316704.967702177,155537.107541603,161167.860160574,50.8889586828751%,1.90139536156971,2.8655185622918
RI,2007Q4,309913.324442719,157027.555068835,152885.769373884,49.3317832167433%,1.86062050702712,2.71767339821856
RI,2008Q1,302522.822787434,159937.433823927,142585.388963507,47.1321097858768%,1.81625029815738,2.5345889689474
RI,2008Q2,294961.885174008,163591.523118599,131370.362055409,44.5380805651922%,1.77085684629082,2.3344182166304
RI,2008Q3,287810.709280536,167168.264459351,120642.444821185,41.9172883186886%,1.72792347277202,2.14279123439539
RI,2008Q4,281681.356375966,169812.190667281,111869.165708685,39.7147923270332%,1.69112479775682,1.98580605223157
RI,2009Q1,276677.232361678,170921.524930151,105755.707431527,38.2234947663786%,1.66108163721368,1.87618894262689
RI,2009Q2,272263.837783587,170815.324129266,101448.513654321,37.2611046990965%,1.63458502732327,1.79819912255148
RI,2009Q3,268535.917803993,170096.697577628,98439.220226365,36.6577480701173%,1.61220378774585,1.74303377992199
RI,2009Q4,265150.850040343,169355.960774268,95794.889266075,36.1284488627887%,1.59188092324801,1.69415590254713
RI,2010Q1,261990.3276082,168940.654293226,93049.6733149741,35.5164536662313%,1.57290615712352,1.64062713777173
RI,2010Q2,259100.38861278,169364.331198358,89736.0574144222,34.6337023633457%,1.55555588743568,1.5808245469222
RI,2010Q3,256250.493758649,170526.258190694,85724.2355679545,33.4532957617223%,1.53844602996826,1.50958441557079
RI,2010Q4,253157.865176008,172479.212854955,80678.6523210537,31.8689100435263%,1.51987887680753,1.42089746535138
RI,2011Q1,249864.582882272,175310.139217052,74554.4436652208,29.8379397372809%,1.50010706292321,1.31595235943655
RI,2011Q2,246611.671438462,178360.441992787,68251.2294456745,27.6755877155253%,1.48057762271349,1.20522005586765
RI,2011Q3,243827.839265012,181295.698306479,62532.1409585332,25.6460218599436%,1.46386438445775,1.10453116497773
RI,2011Q4,241824.174885724,183662.265063112,58161.9098226121,24.0513215232087%,1.45183502418417,1.02745475253988
RI,2012Q1,240619.451393472,185121.876725605,55497.5746678672,23.0644589813792%,1.4446022495398,0.979951515738368
RI,2012Q2,240016.043167078,185964.031644234,54052.0115228447,22.5201660729064%,1.44097957948469,0.954382494740398
RI,2012Q3,240023.08681015,186541.136895724,53481.9499144258,22.2820023795162%,1.44102186726554,0.944273493093549
RI,2012Q4,240752.674786477,187227.589869055,53525.0849174211,22.2323947033579%,1.44540208019402,0.944991369890111
RI,2013Q1,242131.735033812,188315.233984622,53816.5010491903,22.2261245687911%,1.45368151697278,0.950092379961522
RI,2013Q2,244175.907565546,189765.658877881,54410.2486876655,22.2832175500606%,1.4659540752414,0.960530056954998
RI,2013Q3,246478.103873776,191457.91702193,55020.1868518456,22.3225454866458%,1.47977572576255,0.971252569121261
RI,2013Q4,248799.884355889,193271.069598555,55528.8147573342,22.318665822973%,1.49371495340177,0.9801858035982
RI,2014Q1,251282.657470204,196787.602442816,54495.0550273881,21.6867552962146%,1.5086207293283,0.961894136534243
RI,2014Q2,253513.369426558,196850.182821461,56663.1866050975,22.3511630701246%,1.52201321065748,1.0001171075267
RI,2014Q3,255567.241714323,200893.768847616,54673.4728667071,21.3929893753057%,1.53434400315988,0.964954538439835
RI,2014Q4,257490.516047875,204834.604214609,52655.9118332653,20.4496509780093%,1.54589072730309,0.929304056789423
RI,2015Q1,259411.830087616,204890.148916091,54521.6811715244,21.0174228188089%,1.55742568246905,0.96218782354543
RI,2015Q2,261351.75824066,202768.904346524,58582.8538941354,22.4153280194085%,1.56907239081953,1.03380968765185
RI,2015Q3,263398.836759709,203707.457807566,59691.3789521432,22.6619751576951%,1.58136239570682,1.0533227015341
RI,2015Q4,265460.321393092,205469.435759627,59990.8856334648,22.5988145115784%,1.59373889029831,1.05855875315054
RI,2016Q1,267431.088729218,207351.034391766,60080.054337452,22.4656208157926%,1.60557074724337,1.06008310563512
SC,1975Q1,25998.2210778467,24397.6893652848,1600.53171256192,6.1563124175667%,0.194874313042381,0.000129206006157442
SC,1975Q2,26038.54633459,24646.5031479744,1392.04318661569,5.34608640869662%,0.195176578212086,0.000112492641563104
SC,1975Q3,26162.946441085,24854.7991190308,1308.14732205425,5%,0.196109041445744,0.000105799353312613
SC,1975Q4,26405.9140758781,25085.6183720842,1320.29570379391,5%,0.197930248780664,0.000107102676525187
SC,1976Q1,26812.25623375,25471.6434220625,1340.6128116875,5%,0.20097605905508,0.000116439438085703
SC,1976Q2,27350.6989907044,25983.1640411692,1367.53494953522,5%,0.205012052981739,0.0001334493487149
SC,1976Q3,27896.1772088896,26501.3683484451,1394.80886044448,5%,0.20910078246558,0.000150955094236589
SC,1976Q4,28453.5519737989,27030.8743751089,1422.67759868994,5%,0.213278684641796,0.000172321161126038
SC,1977Q1,29065.1750539816,27611.9163012825,1453.25875269908,5%,0.217863214761552,0.000206002168675192
SC,1977Q2,29776.9460005492,28288.0987005217,1488.84730002746,5%,0.223198421114346,0.000260475320188045
SC,1977Q3,30547.9846206052,29020.5853895749,1527.39923103026,5%,0.228977878907349,0.000333552831634116
SC,1977Q4,31351.9017335515,29784.3066468739,1567.59508667758,5%,0.235003783320552,0.00041933767154832
SC,1978Q1,32191.7762998143,30582.1874848236,1609.58881499071,5%,0.241299213252167,0.000510343010590448
SC,1978Q2,33119.8079703384,31397.6693087794,1722.138661559,5.19972417443159%,0.24825544051608,0.000613719198570032
SC,1978Q3,34097.4085721536,32120.3036752131,1977.10489694053,5.79840222390149%,0.255583220564497,0.000705782281535137
SC,1978Q4,35115.525516502,32970.4715659107,2145.05395059125,6.10856286226789%,0.26321469810031,0.000767115144514996
SC,1979Q1,36167.6144342359,33950.6093064594,2217.00512777654,6.12980746022868%,0.271100818634827,0.000793965793455205
SC,1979Q2,37214.6881206459,35026.6448378214,2188.04328282445,5.87951530248235%,0.278949346606525,0.000784732836840813
SC,1979Q3,38256.2089218408,36151.1719782836,2105.03694355729,5.50247137100797%,0.286756251934566,0.000755828890394862
SC,1979Q4,39308.3527493463,37278.252520423,2030.10022892325,5.16455177317755%,0.29464278405509,0.000729543014163347
SC,1980Q1,40384.7076390974,38365.4722571425,2019.23538195487,5%,0.30271079452019,0.000726058741071391
SC,1980Q2,41522.9300000004,39446.7835000003,2076.14650000002,5%,0.311242543673575,0.000769705755482636
SC,1980Q3,42693.1756649938,40390.3130714145,2302.8625935793,5.39398289705472%,0.320014329226655,0.000861361028291549
SC,1980Q4,43838.7732323108,41195.8222088,2642.95102351085,6.0287978623519%,0.32860136055797,0.000990070991092213
SC,1981Q1,45006.8350837212,41879.3575141762,3127.47756954499,6.948894681724%,0.337356776946,0.00117492721924685
SC,1981Q2,46110.0731569555,42516.0207787479,3594.05237820754,7.79450591191567%,0.345626295118031,0.00135307822990816
SC,1981Q3,47075.4944954325,43210.9135605307,3864.58093490185,8.20932626693239%,0.35286278332116,0.00145773551760196
